,mean,std,min,25%,50%,75%,max,slope,kurt,skew
0,-1.1223965000503104,0.7694259011628927,-0.8174805459746963,-1.148204781833441,-1.1173706949251085,-1.326841448303623,-0.059415472537895385,-1.323925366564636,-0.5715812794337349,0.1386147637319803
1,0.9960241073499675,-1.1309909303300816,1.0076120374834039,1.0770667923909343,0.948977489294379,0.4428940817498941,-0.5753263002842337,1.6799330567078938,1.4259551388393772,-1.7719933482129213
2,1.2680691629999603,-1.4733943747373828,1.4665327436032658,1.2961489103717343,1.1333684572750147,0.6581427997128908,-0.453096626181797,0.7354961602050621,1.342278610877158,-0.6157431618703556
3,-1.0116507236583585,1.3361987111852658,-0.853037895915559,-1.307582212203915,-0.40740752778884953,0.6477518989299458,0.8859823973600656,-0.14860032456526454,-0.8766847463601438,0.4019263297341128
4,-1.293156150324854,0.8106329814591124,-0.8722327077667522,-1.139813339467985,-1.5287124962820258,-2.14476241167747,-0.977453971217135,-1.517193719525257,-0.553982867807813,0.6083046725722009
5,-1.0977669966287624,0.9832796431668472,-0.9482884939389611,-1.260322248530448,-0.15717518388673385,-1.490437723421163,-1.4817967426763627,-0.23694130771433777,-0.72001643642156,-0.23729455878480926
6,-1.2651476873578396,1.0471131858970604,-0.9011249786927261,-1.233128777470027,-1.3544172059426836,-0.9820689438369312,-1.0001004306151835,-0.918465220103202,-0.8270223929590621,0.4786500409614756
7,1.1041773176745964,-1.207012068159421,1.135464569348688,1.174145634860629,1.049003707594291,0.5665981583189539,-0.40743646750357043,1.4934284878913648,1.4142520788812185,-1.7339909133352118
8,1.3376622390091784,-1.4753387850145496,1.5087551725590176,1.3344576689966423,1.2035114697566984,0.8254846320893997,-0.3315664566167521,0.7074134789835097,0.2125560681542813,0.4598241943667222
9,1.3281816998152114,-1.4550024785729787,1.4886829715534395,1.3236272606548056,1.2013518726264738,0.8407085099806919,-0.31544287702987944,0.6572863383684038,0.22496033159941564,-0.280011349569378
10,1.3374298936272655,-1.451480308266363,1.4925311695989874,1.324656824161229,1.2091449832926848,0.8688807390414321,-0.3116480649145308,0.6667090064898415,-0.36167071336830003,0.14826501010000437
11,-0.9299573145550543,1.1972667297901705,-0.8097071859226894,-1.1628435755728221,-1.3138238029745597,-0.2306416905120901,-0.21206485021014268,-0.18912886902936557,-0.842563539716029,0.5520688888052455
12,-0.9013074586711018,0.9265515990671574,-0.7789369943504889,-1.071712211611104,-0.7014287761038119,-0.6254757828594085,-0.8397390154181958,0.05421409789406671,-0.7923688246740599,0.15228082413714156
13,-0.7904687894532249,0.8890612164276435,-0.7395468391562604,-0.9570758128401304,-0.7123496656566548,-0.4194902710207422,-0.8205201282533663,0.3284935166107836,-0.7224623655209954,0.029822503511057506
14,-0.9397827902460826,0.8400320499362223,-0.7154417265989483,-0.9633181663329563,-0.9144212377847385,-0.2734739501348137,-0.5794271456346903,-0.5895718946415482,-0.7605630819156772,0.4480489340505076
15,1.1017121132286878,-1.284434800976851,1.1970049524930901,1.1923429199425974,0.9973138380708682,0.4255557763736991,-0.4571362648852321,1.2779270094642117,1.8613346662717012,-1.6864578044300604
16,1.3124499854031317,-1.4321391945044637,1.48334936906231,1.299288829172269,1.1806337863365146,0.8241757007892225,-0.2922455578086365,0.648787966368212,-0.4439896601495798,0.7315455491931937
17,-0.8240226037515044,1.1412579067575908,-0.7606965356145913,-1.092648335535401,-0.8375360684086953,-0.10240669790395396,-0.23868974166460458,-0.044505850535604644,-0.7844803217672824,0.3952909135911639
18,-0.7528159738260901,1.1322901311387736,-0.7674385785903911,-1.061036737583341,-0.5215676947865736,0.02490197409174829,1.8154053323853507,-0.12922540639229554,-0.7217528327571334,0.22643821096147196
19,-1.171281972937532,1.2762016605183981,-1.082036465210024,-1.2906393952778306,-0.9131746410672917,-0.18074120186840806,1.685402414111152,-1.4832165036953084,-0.600227748976679,0.3755071037156131
20,-1.2134618650693998,1.497525835140999,-1.2205254164732025,-1.5758584738435504,-0.38321301685023634,-0.5706214926796708,-0.3155040836769011,0.8289449836102492,-0.7911852941366486,0.0021798478344416715
21,-1.413840330452493,1.5402152584715443,-1.26096228153582,-1.714489699771495,-1.409285019210583,0.02317015729459174,-0.16236505282848093,-0.7428440718230025,-0.7746782793205109,0.30385268096691254
22,0.9467760106772635,-1.2692453048720433,1.1162697574974947,1.0661864052381063,0.8612416611664756,0.13920188270415132,-0.8049736399098423,1.3340924024400862,1.283270062554929,-1.604380866605808
23,1.122295944614999,-1.4627160905690442,1.4069010666894552,1.2007643495946483,0.9806691382379183,0.3207405853364282,-0.7053904252054541,0.7891790449382803,-0.220944743084161,0.8492058976601162
24,-1.5661791008193668,1.5699048901456967,-1.2820965852019683,-1.5836451725960101,-2.313489024165332,0.22762522638227933,-0.6976783876807136,-1.2504406054734298,-0.8074348340360421,0.6623913140961761
25,-1.122852769087262,1.5394069817086324,-1.2301766971714367,-1.3128249894769133,-0.7739771935191597,-0.6185082408615404,-0.25380778347897737,1.3525221643231604,-0.6083236474844487,-0.013128883698833176
26,-0.5698188065098148,1.262375507037408,-0.7838165094722432,-1.0535998905078205,-0.05300534832882902,0.9018456704012806,0.7252537422809482,0.1307382665178731,-0.7684672196531254,0.052079499733005234
27,-0.8660328924799922,1.0497310236707023,-0.7568329447768612,-1.1038235976730781,-0.6838184027573467,-0.3486267441696077,0.2889115556628877,-0.6415381018733244,-0.746207255743142,0.2787202209023176
28,-0.7403441872780865,0.876516252281242,-0.9752104874656143,-0.6865355110625854,-0.5708872747768234,-0.6230190194959987,1.4711791495350246,-0.22010838460186102,-0.4796222519652761,0.023349871726925403
29,0.9893913447296817,-1.3727193632809258,1.248093629745784,1.1043752147166346,0.8676853371566582,0.13577852391907141,-0.8241925270746718,1.0697226746844317,0.8950596513145568,-1.1682536572270201
30,1.1044418723090237,-1.4640744215938675,1.3904615646388747,1.1897690111765407,0.9599159365474675,0.29150107383093066,-0.7321377299539592,0.7822875740527259,-0.03070007593537639,0.6070812297999995
31,-0.9433407575699229,1.0729614017548696,-1.0291006528954667,-1.1054179217437035,-1.044874950610498,0.1847526919503196,0.048247019573362825,-0.10403266809570251,-0.7286496050538378,0.32398021913444064
32,-1.065395551082991,0.9313914533816043,-0.9328957017567695,-0.9532624295614865,-1.6090038595057399,-0.500301675753224,1.0503222446134661,-1.8042607619727822,-0.6695856266020365,0.5752590260011933
33,-1.4773775933235729,1.475225168609093,-1.3465154204844418,-1.599888286168215,-1.148184458856361,-1.1643728678446976,-0.10532045780420848,-0.1879269339327044,-0.7172638403601025,0.06475799729327415
34,-1.310036291618468,1.3347791653501897,-1.3032770672446652,-1.4384267393793992,-1.324744692527403,-0.8826103024280767,0.23517211957779094,-0.5364999999883608,-0.7000377112178904,0.152989993468683
35,-1.3552406313149263,1.2848971275677008,-1.328274961748544,-1.2912341431286283,-1.4399583215398701,-0.8334347603506481,0.3693982964964894,-0.678554571265806,-0.6026396682892634,0.1835668337640092
36,1.056854845678903,-1.2579801583983803,1.1460702031622179,1.1385657193158516,0.981950850355856,0.4158092725385352,-0.601889985091674,1.3516492575493164,1.5958370239049937,-1.8023901012732721
37,1.2502518122334227,-1.4614338182930293,1.4617609780267862,1.277396860487761,1.1100693890489342,0.640502433267425,-0.46448106252784277,0.8142908642079512,-0.1888110375528311,0.6836634124999341
38,-0.6181465711584748,1.0180946887469065,-0.6605972080537986,-0.9660370136508881,-0.2855570880834972,0.5566502804376092,0.40012403330140817,0.39011879762974866,-0.8596349383334214,0.24190652033246568
39,-0.218663139889817,0.702410685383361,-0.603813197693694,-0.4747552973676282,0.10608497359771293,0.21979177598583455,1.887812795812083,0.020530609115698997,-0.32615154187605716,-0.3506592193859516
40,-0.6390814385236183,1.0465594958807132,-0.8472502060550547,-0.7867630186247377,-0.5115949210470002,0.14542434073114793,1.4404534127301059,-0.8078879204048517,-0.480755642086691,-0.05580314108290227
41,-0.619271626388127,1.1614217999956316,-1.0252832404342838,-1.0620163222787722,0.01510097092434993,0.18092658507287843,1.4942540554622241,0.6174933696630194,-0.5766632745700951,-0.1826294321234818
42,-0.8945118797751421,1.2727672065369726,-1.157060934306026,-0.9842442944950548,-0.6925972528802105,0.5292029979431224,2.032933755900655,-2.180508965008922,-0.33450196768729984,0.04356324427067085
43,1.0215218441256468,-1.272573207907439,1.1769173586953299,1.0999770793493915,0.9511546441248493,0.3053354708035734,-0.6901499700970379,1.3179257079795537,1.0245869750819003,-1.572047722783593
44,1.1939484433339238,-1.4652801375836986,1.4326686008024445,1.244490811331024,1.0552893642822625,0.5017959902578716,-0.5909952019218011,0.8019583763277335,-0.11863248487801038,0.3065303810224046
45,-0.7472455182244829,1.289898863732939,-0.7847554697953562,-1.2257119219189032,-0.575311815238747,0.476684646699086,0.5721147114325278,0.8554244586314484,-0.8811478976360043,0.27035011679988535
46,-0.37196694134401503,0.65079930051082,-0.5239707846446662,-0.5146883673497563,-0.10844253273326908,0.07796403526047231,-0.24652419248338822,-0.0424784063017233,-0.623334965100252,-0.025390685318939697
47,-0.17922462127445352,0.6363727217815521,-0.39311665830385467,-0.46794318542950014,0.4649643666203942,0.09383231009954562,2.0717387701124426,0.19746217950929446,-0.48904552554356534,0.0737233418180426
48,1.2478206119828927,-1.4190392018691647,1.397142036445946,1.2766371825606921,1.1169695652455047,0.684784586022652,-0.3922572190421759,0.9649225973007536,1.6702219241924898,-1.353870336445559
49,1.380193160887438,-1.453707563618957,1.519483948710005,1.3495312783916482,1.2417521408918946,0.9563978995117444,-0.1965795685136401,0.8578669940889323,-0.09957976562870707,1.0214187045426217
50,1.459700479160274,-1.4682351391148611,1.5655237901269405,1.4034184324025758,1.3329581230612209,1.1220683273049512,-0.07043266900181165,0.7031893976562201,0.4196186731000716,1.2087496123059165
51,1.5756521927064377,-1.067702675241047,1.54543619632918,1.3797934484469407,1.304398015368652,1.5289647250185165,2.9780255925635073,1.1920766329262513,9.866182566203932,5.8321355323730915
52,-0.6512295370417116,0.7892409513873696,-0.7404704066871914,-0.6869103521450203,-0.8485623041630127,-1.124198745631564,-0.14369702548684596,-1.09562921084678,-0.35468037715645173,0.23792697290495227
53,-0.6270650439382125,0.4328349009881513,-0.719336103021042,-0.414440868263207,-0.4622402256562586,-0.9945742721047784,-0.5068360622668937,-0.22084994657970863,-0.08366494666606764,-0.425067845159976
54,-0.9248629426185107,0.41683284051597913,-0.689458693395408,-0.7857984275726039,-0.9923071960747881,-1.752163571242762,-1.1949211880854167,-0.716845248619583,-0.434973608937789,0.01801941715524782
55,-0.8642300967403942,0.3446620842502295,-0.5057918970774973,-0.8364319609879911,-0.5329488469101435,-1.7938681362068711,-1.6770459466757472,0.8601798317239978,-0.7000980372596864,-0.12833936476170227
56,-0.6528596443198813,0.4236692224732325,-0.7174120039982687,-0.49937985754309083,-0.48975314194131386,-0.9369611574923602,-0.6446734313598762,0.12012964451124399,-0.5446469362325983,0.027501762604912976
57,1.1823523894657322,-1.306803535768263,1.2614391805677445,1.2133590099644807,1.103432578356049,0.6340383263850113,-0.3761598708754574,1.2456993411602224,1.2636837090374313,-1.6001977583878373
58,1.3227450671760623,-1.4570984007022243,1.5049377600978342,1.3198638561871536,1.1698006852848999,0.8320091511856674,-0.3115256516204876,0.6346443382810361,-0.23774399112001077,1.5329215563943774
59,1.4887537983125616,-1.0921535186197093,1.503968014190356,1.3309541543461454,1.2002457375109932,1.6912520688358796,2.014143315264976,1.50910253250221,2.422355464912066,3.5093540705311845
60,-0.34462116131069354,0.8451686633044289,-0.6384469801036253,-0.6886546126486205,-0.23729097010799063,1.0858612738015854,0.27777194590492826,-0.4936228604224426,-0.5830263635004285,0.03656559847805805
61,-1.1496773675160474,1.320670542635536,-1.308110403989873,-0.9129895036646166,-0.9614407590427981,-0.09866114064498503,0.5680138660820714,-1.8073269436431523,-0.27745909314232686,-0.23930250167442368
62,-1.7341734625700296,1.504280407146554,-1.3186852522190387,-1.8594932241008426,-1.7099430782184302,-1.5795860136655435,-0.5143032732035479,0.06988142888741702,-0.8466877234527539,0.3594426758576168
63,-1.2999259518468969,1.0553864510109614,-1.2244505784796615,-1.1166631542167684,-1.513489970168979,-1.3721908835036105,0.43464458222167524,-0.4920261401908372,-0.6111564237388143,0.28127970374435834
64,0.9818266577460184,-0.5214367371131869,0.6305040218118906,0.8990622591639652,0.8732686858347996,1.4144433049553151,0.7936827736512664,0.27691956628078884,0.08789579251546886,-0.18643583953540116
65,0.6075393131327451,-0.545760796598777,0.27730101239932103,0.9031905089518547,0.696480202060564,0.04514006573295041,0.31204766823710894,0.6965739861241991,1.9151650265073408,-2.128221404251912
66,1.3565420962324908,-1.1568687918454728,1.4212163634188937,1.2710595472540518,1.1443595776288404,0.786377792321027,0.7172968781681213,1.5007768421796284,1.1386682004380846,3.14222992152419
67,-0.8034684886415068,1.0462354023863092,-0.8645055260912923,-0.6591221332338022,-1.1776989529694304,1.4652902516160462,1.845886242602183,-3.0511917390099317,-0.30290307439678565,0.8034727752958367
68,-0.8795297409822344,0.8257062288150839,-0.8818685956728042,-0.6940523242356913,-0.4557789919658302,-0.8222585007875958,-1.0540846932883667,0.2664782961872107,-0.4878094573100304,-0.2026436396599959
69,-0.6336812033370011,0.5736339942643943,-0.7087766475840587,-0.5650670088290869,-0.7188460147475741,0.08191096656562188,0.4537410560924616,-0.9607669696025319,-0.3699218103088435,0.16849665703197414
70,-0.6599888582207913,0.3177396046564564,-0.5134113292076824,-0.46255047172352837,-0.7617921495486246,-1.1594392037132597,-0.12441693167499476,-0.2025444422977033,-0.36061390706169527,-0.036716475111536064
71,1.1199447439707522,-1.2757351976154447,1.1912788338013147,1.195471593510659,1.0466685334616095,0.5266858223658585,-0.5563522397074906,1.2974448281889195,2.0686822953821493,-2.167587968414797
72,1.6210794543347702,-0.877636917136718,1.4884828652550715,1.313591515407733,1.1850407690981921,2.0420657946880056,2.19396844421488,1.8289980455658819,0.607747132207204,2.526426439893267
73,-0.3783410576834694,0.8362182510949497,-0.8068287337846196,-0.34858378901983955,-0.21077884273694186,1.0338463576730037,0.9776087479516262,-1.21482705942786,-0.23329044959454537,-0.09618355006098203
74,-0.09941848939719844,0.07025244022063577,-0.18922373305854373,-0.07510285895058783,0.20709442311138623,-0.3940970037973038,-0.23520096278436395,0.7479396932284468,-0.16963024987014036,-0.5769666891341161
75,-0.3303509915909675,0.5712616099266992,-0.7260165748281131,-0.3298267412547673,-0.34918619377401566,0.2907559898600593,1.5284685711473833,-0.8543246063168743,-0.10501768299293619,-0.24588395259779428
76,-0.6972119346104352,1.1389714295425912,-0.7136099843292666,-0.9754680152849654,-0.9331201885464385,0.42042073819608083,0.30396839083023897,-0.38799008612807767,-0.8225148954036877,0.44923390788991924
77,-0.8057016717924083,1.0473617978925718,-0.875203516657915,-0.904862948997415,-0.9824397685366889,1.1528181441568064,1.81883290461857,-2.527824407785986,-0.4099917535923271,0.4866640556682472
78,1.0835664873560307,-1.1609511142256945,1.0643806550513266,1.1667987496448928,1.0300589490291512,0.5788819751360027,-0.4036416553882218,1.5768645214956047,2.013687533128285,-2.1341198214464865
79,1.695144281474385,-0.9148260558625178,1.5182987037119766,1.3581126402388721,1.4141687573049437,2.3228416272783377,2.1290281917248017,1.4333060801426971,0.5444934976053533,2.4631928514144414
80,-0.8935739722688829,1.4235938817510487,-1.1445619870540868,-1.1104607837727356,-1.1656543706008613,1.0271808767444066,2.4387338256548605,-1.064666120108955,-0.5778452248932311,0.39065723671214125
81,-0.3482192240017629,0.3284102219579148,-0.31810758200003453,-0.3435309312286094,-0.2394681249384609,-0.5545705428129918,1.8232397832041343,-1.3997188854922724,-0.35799807683908547,0.19258413998154103
82,-0.014218250144372358,0.3338226166165377,-0.44320480406470614,0.12474553835530959,0.08627988772053177,0.10295455439154952,1.7426306290764892,0.4102934696497071,0.17676608706631083,-0.657102600358513
83,0.04259665254176559,0.5779509658995413,-0.46537042480706214,-0.16734562672172748,0.720797616900897,0.641509303498331,2.2168597302010142,-0.5634079274634863,-0.26399227473619447,-0.43343619191211247
84,0.09770349258393568,0.33030710330642,-0.30077529800288677,-0.11739680301692225,0.5044867498735278,0.30689755804752034,2.209086486029252,-0.2987329510253697,-0.09095339812835503,-0.5030590776235473
85,1.2783000631006018,-1.382774619932198,1.373237030187002,1.299452509778266,1.1762794766755738,0.7838002045299086,-0.3230937079075983,1.0352905744502414,2.0021670476273763,-2.032847825933201
86,1.3986914431734583,-1.4396241779329697,1.5192530568272726,1.3435788020025727,1.2940126356733037,1.0158348380286268,-0.1930907896333996,0.6187400406571057,-0.23319235538254213,-0.8538488719000857
87,-0.37550148300148883,0.592301860528661,-0.5134267219998643,-0.4728511046688555,-0.22626473435367347,0.3467480434007196,-0.24689143236551786,-0.9551393614570948,-0.6699817009678094,0.25558109640119325
88,-0.9639294751895879,0.8103775942653324,-0.9156095961361682,-0.882032628136544,-1.0438741616964915,-0.2355149424296734,0.269692668498058,-3.693003386194894,-0.46351828491045094,0.39715207568109584
89,-0.47003115177335103,0.32897389401433264,-0.7481975883626514,-0.14643949008402482,-0.3239908939213955,-1.0788895852408125,0.6716979261369163,1.3807245232301568,0.4833828301969252,-0.8117757176507339
90,0.01211528183238225,0.17640640910532132,-0.3133512092157373,0.022219005487552547,0.33890007885606643,0.0692445390608298,-0.5337057803094422,-0.09517738686280043,-0.09972159066964409,-0.651928949631695
91,0.27318615652746964,-0.1650927301767093,0.07143780975468994,0.1633941528949591,0.38268898326891226,0.30948377615490363,-0.017182886092887737,-0.08326682056662868,-0.23503826759023358,-0.4618883596116706
92,1.2681291938668753,-1.3635306002584942,1.3568129209286037,1.2988227767597744,1.1692739542775292,0.7713150136666791,-0.3230937079075983,1.077384792706133,1.9933433607071531,-2.1139054328872535
93,1.4151525650272445,-1.476798797096096,1.548114542168882,1.3810329229595275,1.2857166223071974,1.0097620217497425,-0.18929597751805094,0.7086548300912874,0.267282486736024,0.936749548972144
94,0.9535021851157925,-0.34129311888594577,0.3918387790270091,0.881804575728635,0.9247478629552743,0.9548070445469143,2.0599258872372457,-0.2894137638524639,0.6956254902106119,0.055919621933960474
95,0.9991908664609797,-0.5229196089900694,0.6602736818922492,0.9605561882077833,1.0786849998596948,0.6777163570016967,2.1293342249599103,0.34436165669886226,0.9074270495952372,-0.022011272346884242
96,0.7694047926128247,0.6571798687259198,-0.5528784483628216,0.8259382608024485,1.2166446295405031,1.7568194582724512,2.113542910028299,-0.31777941381398755,0.7115852576799551,-1.3211936831498394
97,1.3122967296911887,-0.5310101548994665,0.7055284909078925,1.0459100016188954,1.4317966883516542,1.6101184656295089,2.1215609807881477,0.03362892713845047,0.7253108423314266,-0.5000384658971192
98,1.352909480891278,-0.6129832725449592,0.7699319333981827,1.3673987033210735,1.3584757321254937,1.8374697637679887,2.159570308588655,0.6213962121161514,1.2032684248092953,-1.074718998850252
99,1.4968111472530239,-1.3730437726520592,1.5626607307810527,1.3961465154033266,1.334140759584915,1.2823217932558837,0.35783024020937876,0.42171069821082585,1.18627800315165,2.8472844718654815
100,1.420127283894491,-1.461695186786481,1.5425269586067458,1.3797934484469407,1.2981299163809263,1.045385090519181,-0.15434698206863248,0.6504832092907101,-0.2883642982084898,0.48855267729912205
101,0.4868692598608438,0.4753100050231641,-0.1768017497675149,0.3321476082074198,0.40583003219278174,1.0097418843451242,2.147941045654524,-0.4438201806080496,-0.1601497000362173,-0.07936287965131761
102,-0.10312191139600263,0.7138823949431912,-0.8289481761504296,-0.2851756715150508,-0.06945691345907615,0.9273396246478094,0.7249477090458402,-0.6833382470629491,-0.1880730894105246,-0.31608675202895065
103,-0.275306475953817,0.656548582161463,-0.7443801759014671,-0.3195560955960344,-0.35457640774945437,0.6114642958081079,1.2912928139380992,-1.5742569968775748,-0.13822587843602466,-0.009876589915927323
104,0.7478341041325515,0.4622314645288746,-0.5422728145492913,0.28427290515875836,0.9500133936088769,2.038400787047509,1.2798471709450319,0.9968577392094738,0.38862477482313984,-1.0622883217476198
105,1.0797247611710963,-0.13706437554194173,0.43607766375862794,0.9413143459760942,1.4011058283221218,1.7289090154717484,2.4009081177954186,0.1196015892196939,0.4355455897514262,-0.5490897755468771
106,1.3110330649847723,-1.2951119850576345,1.4520635189520057,1.2657617932889633,1.1036959438597342,0.8421382657085775,0.3313889686959817,0.23465548524045565,1.2772565095306891,2.9701697435035896
107,1.197535838906963,-1.469794634800962,1.4443055516921812,1.2486540462866071,1.058607769628705,0.486753349008142,-0.5791823190466039,0.6934689303282837,0.014462603532957807,0.8373467007536336
108,0.10035624362942944,0.6787455704345233,-0.7424098985021471,0.05791887017870907,0.5759465898736407,0.4224546160625113,1.6199725084449013,0.05582040002758227,0.5035667970868362,-1.1634745338433459
109,1.2894085656132057,-0.47389854065961823,0.44285049231879214,1.2229099607449376,1.2991482629951787,2.0539871382219266,1.1110392384590444,1.079604171325686,2.7085383119605853,-2.0532388688529943
110,1.2717998520249119,-0.5069660465395518,0.7641750291220429,0.9920978158244557,1.414151199604698,1.5489611678043018,1.5515434770745833,0.5311632712097575,0.10538711541374111,-0.4271461601908978
111,1.2713125748967062,-0.40252715807873457,0.8391687126336808,1.061663322843385,1.172697705825446,1.3541720529333061,2.0411354466015674,0.85785324715787,-0.05109991470866527,0.4693328736568132
112,1.0856867114889326,-0.6801521790290868,0.8622271153226039,0.9790033673447089,1.0751997963609177,1.121121869287899,0.8515230550868198,0.22907051586458893,-0.039222073117313704,-0.10144927234127137
113,1.3572652587688145,-1.4696127895278182,1.5211925486422286,1.343548814715978,1.2198752463857172,0.894394830692579,-0.2926740043377877,0.7302053770152772,-0.3540578393454278,1.1652274539420155
114,1.3847203059490167,-1.4553899871665392,1.5328294995319653,1.353584559963051,1.2373627158304625,0.9860200217049881,-0.2006192072170752,0.6130801342282496,-0.34530205796448304,1.3505596029517284
115,0.7653631795961112,-0.30023728824654805,0.46396940319275926,0.5506649656240177,0.5572300814116947,0.9360792582520701,0.7252537422809482,0.983176583818116,-0.4503343685013628,0.041275710138542664
